2,0.96,417772.47,32493228,3101908,2758,61545.31,38903.57,22628.21,13.53,2015
3,1.07,357636.82,28302401,2374085,18192,50690.04,37032.67,13654.66,2.71,2015
4,0.99,333280.79,25028865,2888963,30783,53794.68,33031.72,20738.55,24.41,2015
5,1.0,356414.57,26979903,297323,50116,56382.08,36992.3,19389.78,0.0,2015
6,1.13,339860.68,26391578,2844245,45597,47046.48,33656.42,13390.06,0.0,2015
7,1.12,334041.6,25044138,3448333,48824,48628.65,35662.93,12941.12,24.6,2015
8,0.99,419088.74,2904575,6298007,25279,65398.38,39460.77,25929.39,8.22,2015
9,1.09,358478.08,23681429,6460797,30436,56751.46,31826.88,24924.58,0.0,2015
10,1.09,349072.48,22871028,5973179,29122,60339.19,36884.35,23454.84,0.0,2015
11,0.95,433874.46,25593332,9104732,59971,86294.11,41159.96,45134.15,0.0,2015
12,0.96,418682.26,26579709,9278033,64443,59460.41,14875.64,44584.77,0.0,2015
13,1.07,370321.17,26210744,6187063,6808,45662.3,20533.87,25125.65,2.78,2015
14,0.93,516432.6,34611851,8276272,134941,86201.96,33698.43,52442.25,61.28,2015
15,1.07,417232.18,27804826,6248597,71493,75983.02,46290.32,29678.76,13.94,2015
16,0.97,472136.53,30311324,7367585,91125,94436.19,49833.55,44549.67,52.97,2015
17,1.15,382972.72,27581827,4483912,103409,61281.24,47138.07,14112.5,30.67,2015
18,1.12,379054.29,27446242,4622369,95009,57418.09,45534.11,11883.98,0.0,2015
19,1.09,465213.81,36257951,4199244,142496,59216.9,45068.25,14148.65,0.0,2015
20,1.01,503791.72,38502771,4704007,425174,67472.2,45820.45,21568.48,83.27,2015
21,1.15,405898.44,30658786,4190678,351548,53888.32,42126.47,11720.3,41.55,2015
22,1.08,437377.75,33537202,4408707,7080,57210.66,45114.22,12096.44,0.0,2015
23,0.97,557212.99,44610017,4783842,198203,61292.37,45099.87,16192.5,0.0,2015
24,1.14,407204.88,31008033,3795324,86746,58303.85,46023.59,12280.26,0.0,2015
25,1.01,562462.33,43637791,5467538,84855,70560.49,50684.74,19851.0,24.75,2015
26,1.13,435210.71,33135343,3769853,81656,65342.19,52099.76,13108.03,134.4,2015
27,0.99,554763.76,44931147,3023178,6784,74542.11,55484.76,19010.81,46.54,2015
28,1.1,465804.78,3863705,1770112,47172,61261.44,48612.13,12578.28,71.03,2015
29,0.99,551009.05,45556592,2241417,73868,72290.28,50954.84,21329.99,5.45,2015
30,1.1,454702.0,38290099,1954318,52281,51735.02,40505.16,11199.95,29.91,2015
31,0.96,623212.04,53812694,2728443,12608,56539.87,33867.0,22651.15,21.72,2015
32,1.11,451250.7,38640089,1861884,83868,45392.29,33710.2,11682.09,0.0,2015
33,1.1,480071.18,41345296,1886063,108933,46668.26,34108.44,12559.82,0.0,2015
34,1.0,634213.1,53840348,2856826,105973,66181.63,32520.82,33660.81,0.0,2015
35,1.12,448596.76,38767681,1836633,104178,41511.84,31315.29,10196.55,0.0,2015
36,1.12,430966.34,36870965,1804085,87324,43342.6,29661.72,13680.88,0.0,2015
37,0.99,451101.89,37757848,2241995,21914,50884.32,25833.07,25051.25,0.0,2015
38,1.04,383139.49,31847347,1925439,37451,45037.12,28612.48,16289.92,134.72,2015
39,1.11,365722.14,30502889,1665199,26101,43780.25,29313.92,14466.33,0.0,2015
40,1.0,479590.62,39359103,234196,30489,62275.1,40495.12,21766.54,13.44,2015
41,1.12,399566.22,33617208,1650821,3107,46575.23,34911.7,11625.94,37.59,2015
42,1.1,420826.32,36155922,1578871,23697,43241.42,33847.33,9394.09,0.0,2015
43,0.99,512532.44,4415440,211837,34778,49456.96,32180.9,17273.38,2.68,2015
44,1.1,431308.56,36931629,1832476,23747,43430.04,33423.74,10006.3,0.0,2015
45,1.06,427391.28,36444677,1742041,63818,44885.92,26727.66,18158.26,0.0,2015
46,1.03,433883.91,37725638,171625,52485,38940.18,18044.41,20895.77,0.0,2015
47,0.96,636771.37,55319856,3158338,29494,51694.49,10553.73,41140.76,0.0,2015
48,1.1,449332.85,39340817,1871827,59425,36612.16,13176.39,23435.77,0.0,2015
49,1.11,431490.99,37223692,187019,51169,40040.48,16782.71,23257.77,0.0,2015
50,1.11,397542.72,33041124,1895822,113518,47038.08,21309.61,25728.47,0.0,2015
51,1.0,435021.49,36430239,2382116,8215,46815.79,16707.15,30108.64,0.0,2015
0,1.17,596819.4,4045049,39410402,1735379,144911.1,142543.88,2367.22,0.0,2015
1,1.11,642682.4,4474137,43459082,1911214,144238.07,141751.91,2486.16,0.0,2015
2,1.15,619509.33,4440026,39985159,242912,150966.28,149070.4,1895.88,0.0,2015
3,1.04,649141.25,5112929,4535865,2576049,118664.97,117112.77,1552.2,0.0,2015
4,1.16,545800.05,4102815,37915609,2014753,105468.28,103615.95,1852.33,0.0,2015
5,1.12,572019.8,408678,38613778,2334349,121670.73,119007.61,2663.12,0.0,2015
6,1.04,718330.48,4710975,50347008,3799029,129760.36,125297.67,4462.69,0.0,2015
7,1.05,830967.23,5857927,57651271,5103504,144840.21,138777.63,6062.58,0.0,2015
8,1.12,742220.67,5186007,47381914,5861576,157925.7,152716.4,5209.3,0.0,2015
9,1.19,656892.03,5376625,39791135,4908574,156128.69,149987.55,6141.14,0.0,2015
10,0.99,1005603.78,5912155,74538526,4917133,151925.64,146421.02,5504.62,0.0,2015
11,1.24,653560.14,3470702,3920086,584901,168354.42,163669.01,4685.41,0.0,2015
12,1.28,657444.04,3534234,40760995,4225773,172234.02,167494.61,4739.41,0.0,2015
13,1.19,696281.81,3430905,45106103,5901861,151893.12,146792.81,5100.31,0.0,2015
14,1.17,709268.62,3961987,45028301,4533612,174029.62,168889.78,5139.84,0.0,2015
15,1.09,924993.61,5569925,67552433,4227047,151499.56,145686.02,5813.54,0.0,2015
16,1.18,823623.36,6390373,52256844,6818035,168970.84,165696.58,3268.72,5.54,2015
17,1.24,734721.29,4845525,45820746,4275434,185304.24,181968.79,3158.9,176.55,2015
18,1.16,783935.36,5924202,49910039,4721618,178376.77,175047.15,3060.44,269.18,2015
19,1.14,882754.72,8649203,59718473,4310261,155975.35,153156.63,2796.82,21.9,2015
20,1.16,821523.45,5636275,55736394,4293387,164862.89,161564.81,3298.08,0.0,2015
21,1.17,800603.23,5395763,5351671,4474958,166728.92,163667.68,3061.24,0.0,2015
22,1.2,772926.12,5274641,49650865,4501081,178660.25,174774.8,3880.04,5.41,2015
23,1.18,800194.34,5295494,49620647,5031984,200713.09,196837.6,3862.02,13.47,2015
24,1.1,850931.58,5882799,54753741,5067901,193887.17,189236.32,4406.05,244.8,2015
25,1.16,896298.77,6650467,5676407,5604451,206108.89,200097.99,5890.57,120.33,2015
26,1.15,862261.64,6505195,53453521,5110985,211564.63,207378.09,4022.51,164.03,2015
27,1.16,862840.73,5839876,5278665,5195274,224622.73,220904.35,3488.37,230.01,2015
28,1.09,955046.82,6400515,59349963,4834486,249197.18,244982.26,3668.3,546.62,2015
29,1.26,794310.29,6258545,46295105,4372095,225052.84,221165.85,3626.41,260.58,2015
30,1.19,949177.06,6774484,61781387,458328,217785.55,211787.29,5730.22,268.04,2015
31,1.18,908661.83,6361012,56074003,4980851,234503.17,228842.95,5548.94,111.28,2015
32,1.27,790853.86,6351506,45516665,4484098,227331.17,222163.1,5152.19,15.88,2015
33,1.26,855205.82,7919207,50710415,4439054,224519.06,215572.03,8947.03,0.0,2015
34,1.17,896972.05,7303846,53670999,7753743,209686.17,201874.28,7767.45,44.44,2015
35,1.29,747841.09,5801385,43153287,3994257,218351.8,212064.73,6184.29,102.78,2015
36,1.28,762862.62,6748678,42762327,4212528,225627.29,219885.88,5741.41,0.0,2015
37,1.15,837629.62,7079672,52317013,4227076,201392.01,196076.34,5315.67,0.0,2015
38,1.29,688065.45,5357917,40127947,4186708,191339.73,184109.06,6357.06,873.61,2015
39,1.25,663677.32,5809815,39805087,4375968,163768.62,158964.08,4804.54,0.0,2015
40,1.1,808897.21,6515896,52497124,4238139,176385.62,171699.95,4685.67,0.0,2015
41,1.24,693698.13,5340014,39583701,4659622,197864.76,193130.9,4733.86,0.0,2015
42,1.26,657745.9,552848,36767093,4226791,192522.26,188374.49,4147.77,0.0,2015
43,1.16,770115.24,5903985,49887267,4024165,171961.07,168224.2,3736.87,0.0,2015
44,1.11,749845.79,5050107,44597056,6261161,190762.55,186976.97,3785.58,0.0,2015
45,1.25,637319.34,4975174,36167737,4590005,179990.18,174864.87,5125.31,0.0,2015
46,1.09,844931.21,7170352,55485741,3743732,180932.96,175771.39,5161.57,0.0,2015
47,1.06,1007418.76,9316654,66601038,8365248,164589.36,159916.87,4672.49,0.0,2015
48,1.2,692934.46,4969614,38639873,3948895,217350.64,209761.81,7588.83,0.0,2015
49,1.23,657741.34,4994716,3933596,4057608,173858.5,169390.88,4467.62,0.0,2015
50,1.17,670231.94,5146064,42083782,4252696,155406.52,151330.87,4075.65,0.0,2015
51,1.08,788025.06,5398731,55290604,3999503,141136.68,137146.07,3990.61,0.0,2015
0,0.97,62909.69,3048225,297194,58944,23561.1,23520.19,5.69,35.22,2015
1,1.03,57504.05,2562822,254609,739384,21935.9,21900.35,11.43,24.12,2015
2,0.99,58461.05,2714861,298573,645844,21868.27,21842.87,4.44,20.96,2015
3,0.71,95295.34,3559098,125265,408626,43091.6,42734.53,0.0,357.07,2015
4,1.06,49069.13,2418998,278967,603149,16057.99,15860.63,0.0,197.36,2015
5,1.09,52875.58,2540886,325597,66628,17547.95,17530.67,4.32,12.96,2015
6,1.01,68648.22,2442472,1208572,650237,25635.41,25200.25,8.65,426.51,2015
7,1.11,55847.79,3191027,465188,628573,12999.91,12777.83,119.79,102.29,2015
8,1.14,53585.51,3043499,435952,642827,12362.73,12331.82,0.0,30.91,2015
9,1.11,59874.45,2952158,1008982,655157,13711.48,13660.98,0.0,50.5,2015
10,1.16,54191.14,2961423,906938,658627,8921.26,8918.0,0.0,3.26,2015
11,0.94,80904.19,2611419,3341588,760448,13769.64,13543.47,185.46,40.71,2015
12,1.12,59496.33,3515443,1082185,755163,5968.42,5462.15,504.65,1.62,2015
13,0.99,64187.8,4700735,575404,36633,7763.11,7596.64,160.0,6.47,2015
14,1.03,73952.9,348269,2159213,664007,10893.8,10601.02,273.41,19.37,2015
15,1.08,64208.84,4573883,43939,659346,7482.65,7482.65,0.0,0.0,2015
16,1.16,64464.61,4413465,540217,799175,6936.04,6934.43,0.0,1.61,2015
17,1.19,60099.83,4092677,580992,792258,5440.56,5440.56,0.0,0.0,2015
18,1.05,70773.76,4405922,1486133,443312,7420.09,7420.09,0.0,0.0,2015
19,1.12,64001.61,4618928,525821,645721,6096.91,6090.51,0.0,6.4,2015
20,1.1,61286.98,4473954,50340,393119,7582.25,7568.92,13.33,0.0,2015
21,1.07,67763.91,5115127,514089,543536,6036.39,5987.5,48.89,0.0,2015
22,1.07,67826.07,5097838,485627,547957,6511.85,6358.04,153.81,0.0,2015
23,1.09,63958.04,459216,53003,556517,7170.97,6354.45,816.52,0.0,2015
24,1.05,74677.72,5182875,580265,74744,9571.92,8335.04,1236.88,0.0,2015
25,1.15,85044.45,6194973,802213,843498,6637.61,6557.06,80.55,0.0,2015
26,1.04,75280.41,5911133,657326,397475,5621.07,5619.44,0.0,1.63,2015
27,1.06,81397.07,5279021,1544474,587585,7286.27,7021.56,0.0,264.71,2015
28,0.99,87607.71,5879125,1788043,313599,7800.04,7800.04,0.0,0.0,2015
29,1.12,80751.29,6124549,723755,665569,5612.56,5603.8,8.76,0.0,2015
30,0.97,76689.38,5737357,742136,40283,7866.15,7860.31,5.84,0.0,2015
31,1.03,83209.77,5482595,1483933,603723,7507.26,7469.51,0.0,37.75,2015
32,0.96,77987.53,6131966,739399,291987,6354.01,6345.82,0.0,8.19,2015
33,1.06,95788.53,625053,1589654,789116,9495.53,9453.06,0.0,42.47,2015
34,1.0,85466.99,6688012,794234,428972,6354.81,6349.93,0.0,4.88,2015
35,0.96,88111.17,6954459,798548,340165,7179.45,7174.6,0.0,4.85,2015
36,0.99,89694.96,5684362,216309,326022,7960.22,7953.8,0.0,6.42,2015
37,1.19,66246.3,4446915,850636,752301,5747.78,5747.78,0.0,0.0,2015
38,1.09,76704.46,5733981,906049,379038,6513.78,6510.61,0.0,3.17,2015
39,0.98,74543.98,5953294,711952,310198,4789.54,4789.54,0.0,0.0,2015
40,1.17,61419.11,4422733,658977,729024,3311.77,3311.77,0.0,0.0,2015
41,1.0,65918.28,5147229,701829,29818,4445.9,4445.9,0.0,0.0,2015
42,1.14,65350.24,4587984,720622,740375,4860.43,4860.43,0.0,0.0,2015
43,1.06,75046.37,405780,2373856,349183,7237.98,6478.75,759.23,0.0,2015
44,0.99,76836.1,508720,1637474,212209,7467.27,7235.2,232.07,0.0,2015
45,1.14,61221.98,4154787,784031,649294,5340.86,3647.52,1693.34,0.0,2015
46,1.07,69970.75,5422934,964724,30470,3047.17,1373.42,1673.75,0.0,2015
47,0.91,113578.24,674963,3653233,290477,6644.84,4867.26,1777.58,0.0,2015
48,1.03,66069.21,5192206,755595,206116,4530.04,2009.53,2520.51,0.0,2015
49,1.08,62870.49,5035495,634237,225723,3915.94,1119.18,2796.76,0.0,2015
50,1.18,57355.52,3811234,1099754,332189,4923.75,3295.11,1628.64,0.0,2015
51,1.01,80034.32,4456212,2496423,275235,7755.62,6064.3,1691.32,0.0,2015
0,1.13,450816.39,388627,3469647,1395256,86012.86,85913.6,99.26,0.0,2015
1,1.07,489802.88,491237,39010099,588772,88901.8,88768.47,133.33,0.0,2015
2,1.01,549945.76,464102,45536238,2194,89722.96,89523.38,199.58,0.0,2015
3,1.02,488679.31,512632,40752022,14299,75889.78,75666.22,223.56,0.0,2015
4,1.19,350559.81,360925,27271908,10586,74125.62,73864.52,261.1,0.0,2015
5,1.07,466759.99,445762,38342046,23374,78648.17,78161.82,486.35,0.0,2015
6,1.05,513738.98,531032,4209368,13971,87352.15,85604.19,1747.96,0.0,2015
7,1.04,641759.57,530409,54288092,23174,93342.82,88265.25,5077.57,0.0,2015
8,1.06,553096.84,488614,44953249,17029,98507.92,93443.08,5064.84,0.0,2015
9,1.02,534249.47,400539,43072578,19131,99326.99,94581.94,4745.05,0.0,2015
10,0.94,725296.29,640986,62750398,33287,91049.58,86046.25,5003.33,0.0,2015
11,1.14,485706.68,514586,3782959,35503,101909.89,97513.23,4396.66,0.0,2015
12,1.07,536479.42,580431,42735864,27756,103038.91,97207.43,5831.48,0.0,2015
13,1.07,553307.04,521084,46307981,28949,84726.9,82123.56,2603.34,0.0,2015
14,1.15,498640.23,437674,39867348,41846,95171.55,91612.66,3558.89,0.0,2015
15,1.03,655682.95,542229,56079223,35377,89114.66,84843.55,4271.11,0.0,2015
16,1.11,577774.74,423744,47786783,49662,95172.85,94558.41,614.44,0.0,2015
17,1.13,526664.87,417703,4385029,55404,83430.9,83242.01,188.89,0.0,2015
18,1.07,589471.32,474411,4882921,60861,95826.5,95585.38,241.12,0.0,2015
19,1.15,565795.06,446085,46447633,74865,96109.23,95887.01,222.22,0.0,2015
20,1.07,690517.19,417323,59099811,82706,94518.79,94287.69,231.1,0.0,2015
21,1.17,571994.5,44422,46859176,145195,97508.59,97214.15,294.44,0.0,2015
22,1.28,500233.69,429927,39328162,195786,100694.94,100466.86,228.08,0.0,2015
23,1.18,597168.12,472008,4776298,507177,109746.47,109519.0,227.47,0.0,2015
24,1.14,634515.74,533207,47163953,936155,148182.59,146946.54,1236.05,0.0,2015
25,1.27,582909.73,474346,41825103,1105382,148861.42,145982.99,2878.43,0.0,2015
26,1.25,560494.92,468828,4032306,91203,143455.74,142574.63,881.11,0.0,2015
27,1.24,543504.66,358245,40490853,88992,126114.48,125821.15,293.33,0.0,2015
28,1.08,684346.48,510419,52125477,654542,151442.1,151258.77,183.33,0.0,2015
29,1.25,562542.86,403411,42100742,9305,137408.28,137224.94,183.34,0.0,2015
30,1.26,565160.95,412835,41810536,1086,142818.64,142515.32,303.32,0.0,2015
31,1.14,633521.98,460166,49048576,27682,138157.74,137769.31,388.43,0.0,2015
32,1.26,534488.54,428568,38051408,16266,149526.12,147667.72,1858.4,0.0,2015
33,1.14,625558.14,46015,47682752,13147,143997.65,141309.43,2688.22,0.0,2015
34,1.17,552368.94,382864,42958628,23976,118714.26,115148.87,3565.39,0.0,2015
35,1.28,465911.37,39153,35246449,13146,109400.12,106866.42,2533.7,0.0,2015
36,1.15,504619.83,401371,38488049,16291,115562.72,114562.17,1000.55,0.0,2015
37,1.26,408485.16,357589,29416423,10609,110638.95,108644.33,1994.62,0.0,2015
38,1.27,449818.01,365754,33042474,9992,115635.81,113541.34,1948.64,145.83,2015
39,1.19,453631.25,361931,3392993,15136,110561.28,108838.11,1723.17,0.0,2015
40,1.18,453173.22,595618,34439692,15594,102664.18,102204.17,460.01,0.0,2015
41,1.25,417750.36,608575,3089967,11159,102556.32,101931.87,624.45,0.0,2015
42,1.17,408403.96,342553,29051265,7896,114386.82,113811.26,575.56,0.0,2015
43,1.11,485736.1,410642,38357377,19298,97862.93,97423.17,439.76,0.0,2015
44,1.23,355432.28,323268,2513413,14233,100715.97,100498.19,217.78,0.0,2015
45,1.2,399883.99,379497,28110645,14341,114839.16,114283.61,555.55,0.0,2015
46,1.04,609985.34,765319,4957317,38373,106216.72,105403.38,813.34,0.0,2015
47,1.22,490022.14,608288,37345206,27281,110214.39,109900.93,313.46,0.0,2015
48,1.17,409343.56,473077,28809465,4598,116472.16,115538.05,934.11,0.0,2015
49,1.23,401331.33,438376,28777852,13253,109036.52,108668.74,367.78,0.0,2015
50,1.1,437771.89,554811,32057736,12181,111524.61,111192.88,331.73,0.0,2015
51,1.02,491738.0,719387,39675218,12882,87663.13,87406.84,256.29,0.0,2015
0,1.35,96233.08,136781,3954283,8576,55236.68,55236.68,0.0,0.0,2015
1,1.37,90867.51,116492,3843071,10667,51165.21,51165.21,0.0,0.0,2015
2,1.35,98473.23,142112,4078322,6645,56202.44,56202.44,0.0,0.0,2015
3,1.23,108457.82,173771,5819734,16712,48355.65,48355.65,0.0,0.0,2015
4,1.39,79973.14,151469,3568271,11349,42662.25,42662.25,0.0,0.0,2015
5,1.4,90242.31,171177,3878066,10753,49642.35,49642.35,0.0,0.0,2015
6,1.36,99703.72,180378,4145712,10748,56335.34,55593.12,742.22,0.0,2015
7,1.3,111038.95,128883,4950725,550,60187.87,58885.65,1302.22,0.0,2015
8,1.23,118541.11,218117,6187492,1864,54298.62,52956.4,1342.22,0.0,2015
9,1.36,99554.55,154557,3664591,7964,61283.43,59381.21,1902.22,0.0,2015
10,1.29,106083.75,153635,4070165,5828,63787.47,62627.47,1160.0,0.0,2015
11,1.3,109153.84,217049,508620,9618,56025.17,54829.61,1195.56,0.0,2015
12,1.33,98900.48,302003,3835335,10143,57425.67,56141.23,1284.44,0.0,2015
13,1.31,90745.72,190816,6029279,10647,28438.3,27767.19,671.11,0.0,2015
14,1.54,60624.47,144525,3983166,8861,19258.95,18437.84,821.11,0.0,2015
15,1.59,73043.2,157271,4846873,13433,22867.43,22421.87,445.56,0.0,2015
16,1.56,76139.58,147169,4938848,17332,25106.09,25092.76,13.33,0.0,2015
17,1.38,83731.42,140611,6160062,24167,20483.02,20483.02,0.0,0.0,2015
18,1.49,68953.29,128709,4365531,17047,23840.42,23840.42,0.0,0.0,2015
19,1.5,69798.09,123078,4593758,2580,22371.73,22371.73,0.0,0.0,2015
20,1.47,81830.13,113974,5628928,34919,24051.92,24051.92,0.0,0.0,2015
21,1.47,78162.92,144781,446207,47155,31622.86,31622.86,0.0,0.0,2015
22,1.39,91825.07,167928,4561548,74177,43788.54,43788.54,0.0,0.0,2015
23,1.36,128846.15,116575,5449285,220514,70982.41,70982.41,0.0,0.0,2015
24,1.45,127351.46,111938,4729467,471473,74222.68,73796.01,426.67,0.0,2015
25,1.47,140413.9,15031,5692546,670785,75277.49,74370.82,906.67,0.0,2015
26,1.36,137246.7,123569,5180173,539732,78811.96,78749.74,62.22,0.0,2015
27,1.5,108655.36,125483,4784557,542452,54130.44,54130.44,0.0,0.0,2015
28,1.34,149376.79,11839,4828651,443254,95473.84,95473.84,0.0,0.0,2015
29,1.38,130908.11,77902,5799961,13881,71990.67,71990.67,0.0,0.0,2015
30,1.4,130841.08,103949,5424906,7938,75473.15,75473.15,0.0,0.0,2015
31,1.43,121942.61,103376,5501895,10394,65785.96,65741.52,44.44,0.0,2015
32,1.35,137050.23,93252,6166849,5653,74392.69,73414.91,977.78,0.0,2015
33,1.33,170547.18,132183,737543,18516,95285.89,94832.56,453.33,0.0,2015
34,1.42,136771.79,94638,5026622,8186,85477.33,84332.05,1102.22,43.06,2015
35,1.41,136964.3,111756,4955691,1064,86183.43,85503.15,640.0,40.28,2015
36,1.42,139612.52,102172,5295482,5918,85576.8,85056.94,519.86,0.0,2015
37,1.42,118172.53,88402,4544361,9275,71752.15,70938.4,813.75,0.0,2015
38,1.44,124145.62,96927,5102386,9569,72056.8,71408.88,597.92,50.0,2015
39,1.39,119890.65,135263,4843003,8052,70027.47,69919.0,108.47,0.0,2015
40,1.4,119902.96,309055,4542006,482,71344.15,71288.59,55.56,0.0,2015
41,1.47,103413.11,350048,4568861,6642,54157.6,54046.49,111.11,0.0,2015
42,1.35,125724.96,107246,6197356,10231,62576.63,62216.63,360.0,0.0,2015
43,1.43,112363.86,103292,4168504,10416,69541.74,69479.52,62.22,0.0,2015
44,1.41,109546.92,170923,4539396,13172,62312.01,61765.34,546.67,0.0,2015
45,1.44,100207.14,152076,4327155,5776,55357.07,55232.63,124.44,0.0,2015
46,1.36,132760.1,182241,6626192,16196,64513.81,63918.25,595.56,0.0,2015
47,1.33,153920.35,211773,6477055,11249,86919.58,86848.47,71.11,0.0,2015
48,1.5,114052.94,132119,5400748,7453,58649.74,57909.74,740.0,0.0,2015
49,1.52,107040.29,162526,6185985,13329,43421.89,43419.67,2.22,0.0,2015
50,1.54,106221.32,164225,509852,7961,53514.26,53514.26,0.0,0.0,2015
51,1.4,116253.44,326797,5569304,10955,57182.88,57182.88,0.0,0.0,2015
0,0.9,5040365.47,183394659,176095602,23275585,1212707.01,1090140.07,110737.35,11829.59,2015
1,0.94,4695737.21,167660143,154328076,26668982,1209165.2,1061703.58,136747.1,10714.52,2015
2,0.87,5259354.3,180669008,162724076,23298513,1592438.33,1404012.0,180150.37,8275.96,2015
3,0.78,5775536.27,19430655,210024617,22195726,1510267.34,1376640.91,126664.37,6962.06,2015
4,0.91,4575710.62,146169938,18102027,22231107,1081497.47,991568.84,82338.39,7590.24,2015
5,0.92,4804278.16,160221557,191712452,21563216,1069305.91,979612.52,82444.32,7249.07,2015
6,0.83,5755190.69,224301344,216409899,19515932,1152918.94,1091768.68,53797.92,7352.34,2015
7,0.98,5148983.51,231785881,175896454,21652358,855636.58,813006.4,36305.96,6324.22,2015
8,0.95,5830427.96,236982475,259678528,21190197,651915.96,626993.54,19804.69,5117.73,2015
9,1.12,4592461.81,173379131,202501615,21562263,618031.72,606392.86,7596.27,4042.59,2015
10,1.07,4999031.79,184799131,228623579,21781417,646990.52,633893.61,10780.32,2316.59,2015
11,1.08,5063309.38,175721158,253002318,22103274,555041.88,533478.03,18373.18,3190.67,2015
